ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,PREFERREDLABEL_SW,ALTLABELS_SW,DESCRIPTION_SW,DEFINITION_SW,SCOPENOTE_SW,HAS_DUPLICATE_ALTLABELS_SW,PREFERREDLABEL_NOT_IN_ALTLABELS_SW,POSSIBLY_TRUNCATED_SW
687671c1ebd2bf665349e785,http://data.europa.eu/esco/occupation/b6a62e85-5ffe-41aa-8f2a-9959365dfe85,"cc32f586-42a2-4f0f-a6e6-fad5d6329030
b7782a6b-1abc-4536-b258-facafd4c1269
fdb1ac25-8cfc-4138-af79-c6d81613732c
cb1e4b73-798b-4b7b-b322-5ad13ea6966e
09f19a2e-a196-4af6-a827-ad3e2b0ce4aa",8181,8181.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,brick and tile caster,"Operator, machine: ceramics production
Operator, machine: clay slips production
Operator, machine: mixing (clay)
Operator, machine: pottery and porcelain production
auger-press operator
brick and tile caster
brick and tile making machine operative
brick and tile making machine operator
brick and tile-making machine operative
brick and tile-making machine operator
brick caster
castables operative
castables worker
caster (brick and tile)
cutter operator, brick
cutter operator, tile
pug mill operator
tile caster",Brick and tile casters operate and maintain mixing machines used in brick and tile products development.,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e83e,urn:icatus:2016:312,"516a4de9-da07-4963-a9b2-1330e97ab1a6
c9d19d46-96a2-4b89-ad1f-8a194573cb27
9b967228-67d6-4ee2-8028-ff7bb5f32635
8329725b-cc46-4643-bbe1-bc001f37f69f",I31,I31_0_2,,"Includes:
- Serving food

Excludes:
- [Preparing meals/snacks](urn:icatus:2016:311)
- [Cleaning up after food preparation/meals/snacks](urn:icatus:2016:313)
- [Storing, arranging, preserving food stocks](urn:icatus:2016:314)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,serving meals and snacks,"serving meals and snacks
serving food","Refers to the serving of meals/snacks.

Examples:
- Served food to my family",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e83f,urn:icatus:2016:313,"813e8820-9bba-4570-92ef-201844ea15fb
10ede507-a74e-4d0f-aff9-388bdc6688ec
6c54820f-699c-44ad-a5e5-1a2923ffe716
9dcd80d1-3c2d-487f-aa7f-1f0b3a0cf005",I31,I31_0_3,,"Includes:
- Washing dishes
- Cleaning table

Excludes:
- [Preparing meals/snacks](urn:icatus:2016:311)
- [Serving meals/snacks](urn:icatus:2016:312)
- [Storing, arranging, preserving food stocks](urn:icatus:2016:314)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"cleaning up after preparation of food, meals and snacks","cleaning up after preparation of food, meals and snacks
clearing up after cooking
kitchen tidying and dishwashing","Refers to activities before and after washing up, e.g. drying up, tidying away dishes, etc. related to food preparation.

Examples:
- Loaded/unloaded the dishwasher
- Cleared the table after breakfast/lunch/snacks/dinner/supper/coffee
- Washed dishes
- Washed own kitchen after meals",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e840,urn:icatus:2016:314,"4a077b65-bc64-4d9a-a93b-962964f44c99
af2c8358-98fb-4b5d-919c-5703ed7f8096
84aaf7bc-9357-4c87-b6cd-df5c7cda7fc6
a912e62c-7155-4968-bbef-9dd4ded25771",I31,I31_0_4,,"Includes:
- Sorting out berries for preserving

Excludes:
- [Preparing meals/snacks](urn:icatus:2016:311)
- [Serving meals/snacks](urn:icatus:2016:312)
- [Cleaning up after food preparation/meals/snacks](urn:icatus:2016:313)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"storing, arranging, preserving food stocks","storing, arranging, preserving food stocks
managing food supplies","Refers to the storing, arranging and preserving food stocks.

Examples:
- Cleared the food back to the fridge
- Cleaned the vegetables/fruits, canned tomatoes",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e841,urn:icatus:2016:32,"0fcc2d56-a83b-449e-9b43-034a8dd89e40
2a6d9d37-1e48-4ac4-acad-176f393dbed9
6e9ae173-0995-4be6-b5c0-736b03833f19
3f0cbf11-6f99-443c-b1a3-76a3e1f64b6c",I32,I32_0,,"Includes:
- [Indoor cleaning](urn:icatus:2016:321)
- [Outdoor cleaning](urn:icatus:2016:322)
- [Recycling and disposal of garbage](urn:icatus:2016:323)
- [Upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc.](urn:icatus:2016:324)
- [Tending furnace, boiler, fireplace for heating and water supply](urn:icatus:2016:325)

Excludes:
- Cleaning and maintenance of the dwelling and surroundings of other households
- [Other activities related to cleaning and upkeep of dwelling and surroundings](urn:icatus:2016:329)
- [Providing paid domestic services](urn:icatus:2016:136)
- [Food and meals management and preparation](urn:icatus:2016:31)
- [Do-it-yourself decoration, maintenance and repair](urn:icatus:2016:33)
- [Care and maintenance of textiles and footwear](urn:icatus:2016:34)
- [Household management for own final use](urn:icatus:2016:35)
- [Pet care](urn:icatus:2016:36)
 [Shopping for own household and family members](urn:icatus:2016:37)
- Shopping for other households and non-family members
- [Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for household and family members](urn:icatus:2016:38)
- Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for other households and non-family members
- [Other unpaid domestic services for household and family members](urn:icatus:2016:39)
- Other unpaid domestic services for other households and non-family members
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,cleaning or gardening,"cleaning or gardening
cleaning and looking after your home or garden
indoor cleaning
house cleaning
room and space tidying
outdoor cleaning
yard upkeep
yard and garden cleaning
recycling and disposal of garbage
waste sorting
upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc
plant care
garden and plant care
lawn and landscape maintenance
tending furnace, boiler, fireplace for heating and water supply
heating system maintenance
residential heating care
fuel-based heating preparation","Refers to the cleaning and maintenance of own dwelling and surroundings.

Examples:
- Polished floors
- Tidied up kids room
- Routine cleaning of rooms, bathrooms, kitchen, etc.
- Sweeping, vacuuming, washing, scrubbing, making beds, tidying, picking up, dusting, washing windows, arranging the home
- Polishing/waxing floors and furniture
- Seasonal cleaning
- Cleaning after renovations
- Cleaning before/after having guests
- Swept entrance
- Routine outdoor cleaning of garage, yard, pool, frontage, pavement and lawns, outhouse, etc.
- Raking of leaves, snow shovelling, putting on storm windows
- Sorting garbage
- Separating papers, bottles, tins, etc.
- Took out garbage, waste
- Bringing large trash to scrap yard
- Watered plants
- Trimmed/mowing grass
- Planted trees in my garden; or on the hedge
- Planted trees outside own home for shade
- Care of indoor and outdoor plants
- Care of outdoor garden, landscaping, trimming, grounds/yard/lawn maintenance
- Checked the boiler
- Heated up sauna
- Lit the boiler
- Prepared the heating material
- Warmed water for bath
- Went down into the cellar and put firewood in the boiler
- Tending furnace, boiler, fireplace for heating",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e842,urn:icatus:2016:321,"e96ae3eb-a8d7-493e-85a3-26d0bb8d40f1
679aa1a6-fcdb-4607-b9eb-feb543001012
02aeaefb-cb68-4f4d-b164-ffc5f871d872
b6d6764a-a5e3-4c59-b8df-7f03cdf395c4",I32,I32_0_1,,"Includes:
- Routine cleaning of rooms, bathrooms, kitchen, etc.
- Sweeping, vacuuming, washing, scrubbing, making beds, tidying, picking up, dusting, washing windows, arranging the home
- Polishing/waxing floors and furniture
- Seasonal cleaning
- Cleaning after renovations
- Cleaning before/after having guests

Excludes:
- [Outdoor cleaning](urn:icatus:2016:322)
- [Recycling and disposal of garbage](urn:icatus:2016:323)
- [Upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc.](urn:icatus:2016:324)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,indoor cleaning,"indoor cleaning
house cleaning
room and space tidying","Refers to the cleaning and maintenance of indoors of the dwelling.

Examples:
- Polished floors
- Tidied up kids room",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e86f,urn:icatus:2016:32,"3fe683d0-d47d-4b44-8ecb-c13df4b31b1b
f3d76f78-ed07-4dff-a87e-bb06c312dfb0",I5132,I5132_0,,"Includes:
- [Indoor cleaning](urn:icatus:2016:321)
- [Outdoor cleaning](urn:icatus:2016:322)
- [Recycling and disposal of garbage](urn:icatus:2016:323)
- [Upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc.](urn:icatus:2016:324)
- [Tending furnace, boiler, fireplace for heating and water supply](urn:icatus:2016:325)

Excludes:
- Cleaning and maintenance of the dwelling and surroundings of own household
- [Other activities related to cleaning and upkeep of dwelling and surroundings](urn:icatus:2016:329)
- [Providing paid domestic services](urn:icatus:2016:136)
- [Food and meals management and preparation](urn:icatus:2016:31)
- [Do-it-yourself decoration, maintenance and repair](urn:icatus:2016:33)
- [Care and maintenance of textiles and footwear](urn:icatus:2016:34)
- [Household management for own final use](urn:icatus:2016:35)
- [Pet care](urn:icatus:2016:36)
- [Shopping for own household and family members](urn:icatus:2016:37)
- Shopping for other households and non-family members
- [Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for household and family members](urn:icatus:2016:38)
- Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for other households and non-family members
- [Other unpaid domestic services for household and family members](urn:icatus:2016:39)
- Other unpaid domestic services for other households and non-family members
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,cleaning or gardening,"cleaning or gardening
cleaning and looking after someone else's home or garden
indoor cleaning
house cleaning
room and space tidying
outdoor cleaning
yard upkeep
yard and garden cleaning
recycling and disposal of garbage
waste sorting
upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc
plant care
garden and plant care
lawn and landscape maintenance
tending furnace, boiler, fireplace for heating and water supply
heating system maintenance
residential heating care
fuel-based heating preparation","Refers to the cleaning and maintenance of the dwelling and surroundings of other households.

Examples:
- Polished floors in someone else's home
- Tidied up a friend's kid's room
- Routine cleaning of rooms, bathrooms, kitchen, etc., in another household
- Sweeping, vacuuming, washing, scrubbing, making beds, tidying, picking up, dusting, washing windows, arranging the home for others
- Polishing/waxing floors and furniture in someone else's house
- Seasonal cleaning in another household
- Cleaning after renovations in a friend's home
- Cleaning before/after guests in someone else's dwelling
- Swept entrance of another household
- Routine outdoor cleaning of garage, yard, pool, frontage, pavement and lawns, outhouse, etc., for others
- Raking of leaves, snow shovelling, putting on storm windows for someone else
- Sorting garbage in someone else's home
- Separating papers, bottles, tins, etc., in another household
- Took out garbage, waste for a friend
- Bringing large trash to scrap yard for someone else
- Watered plants in someone else's house or garden
- Trimmed/mowed grass in a friend's yard
- Planted trees in a friend's garden; or on the hedge
- Planted trees outside the home of a friend for shade
- Care of indoor and outdoor plants for others
- Care of outdoor garden, landscaping, trimming, grounds/yard/lawn maintenance for non-family members
- Checked the boiler in another household
- Heated up sauna for someone else
- Lit the boiler in someone else's home
- Prepared the heating material for another household
- Warmed water for bath in a friend's home
- Went down into the cellar and put firewood in the boiler for someone else
- Tending furnace, boiler, fireplace for heating in another household",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e843,urn:icatus:2016:322,"506de9db-904f-413a-9fdd-46109a2ccfbb
105a7fd0-8745-4d64-adf3-e0a07387531b
08206463-ab80-4513-98af-a70fcabf1a91
d2afb29d-ed9c-4698-a5f1-2479f2bd8104",I32,I32_0_2,,"Includes:
- Routine outdoor cleaning of garage, yard, pool, frontage, pavement and lawns, outhouse, etc.
- Raking of leaves, snow shovelling, putting on storm windows

Excludes:
- [Indoor cleaning](urn:icatus:2016:321)
- [Recycling and disposal of garbage](urn:icatus:2016:323)
- [Upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc.](urn:icatus:2016:324)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,outdoor cleaning,"outdoor cleaning
yard upkeep
yard and garden cleaning","Refers to the cleaning and maintenance of outdoors of the dwelling.

Examples:
- Swept entrance",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e844,urn:icatus:2016:323,"a2e9c789-56bf-4b55-b076-0e82b2cce065
12f13f75-8334-4144-b9b4-47ffdcb4a814
f71f345c-343c-4b5f-a9a5-5869d8d3893f
1b481654-45cb-4123-8151-2b7b3e263977",I32,I32_0_3,,"Includes:
- Sorting garbage
- Take out garbage

Excludes:
- [Indoor cleaning](urn:icatus:2016:321)
- [Outdoor cleaning](urn:icatus:2016:322)
- [Upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc.](urn:icatus:2016:324)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,recycling and disposal of garbage,"recycling and disposal of garbage
waste sorting","Refers to the disposal and recycling of garbage.

Examples:
- Sorting trash
- Separating papers, bottles, tins, etc.
- Took out garbage, waste
- Bringing large trash to scrap yard",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e845,urn:icatus:2016:324,"8835c7b0-e819-4679-af02-47d8a190d99a
29b50696-063d-4b2a-bba0-39bd3238c3bc
152b027a-87a5-43f2-bfa2-32aebb8c57e5
78ec63fb-0e33-4db9-8df7-74f77772cef5",I32,I32_0_4,,"Includes:
- Care of indoor and outdoor plants
- Care of outdoor garden, landscaping, trimming, grounds/yard/lawn maintenance

Excludes:
- [Indoor cleaning](urn:icatus:2016:321)
- [Outdoor cleaning](urn:icatus:2016:322)
- [Recycling and disposal of garbage](urn:icatus:2016:323)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc","upkeep of in/outdoor plants, hedges, garden, grounds, landscape, etc
plant care
garden and plant care
lawn and landscape maintenance","Refers to the care of indoor and outdoor plants.

Examples:
- Watered plants
- Trimmed/mowing grass
- Planted trees in my garden; or on the hedge
- Planted trees outside own home for shade",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e846,urn:icatus:2016:325,"1f10dcaa-d50c-47a1-9c27-f38a1856086b
be886b8d-a8bd-487e-acca-f945ae3a74a2
e52e9b8b-f961-45bc-bfb6-13ea643ac14c
8133bf46-2133-49c5-8caf-a93422ec07e3",I32,I32_0_5,,"Includes:
- Tending furnace, boiler, fireplace for heating

Excludes:
- Providing paid domestic services
- Gathering firewood and other natural products used as fuel for own final use
- Fetching water from natural and other sources for own final use
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"tending furnace, boiler, fireplace for heating and water supply","tending furnace, boiler, fireplace for heating and water supply
heating system maintenance
residential heating care
fuel-based heating preparation","Refers to activities related to tending furnace, boiler, fireplace for heating and water supply.

Examples:
- Checked the boiler
- Heated up sauna
- Lit the boiler
- Prepared the heating material
- Warmed water for bath
- Went down into the cellar and put firewood in the boiler",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e847,urn:icatus:2016:33,"917c013c-556c-41ab-a6b1-5ec5497aa1af
19aba5f8-5758-4fd6-a9ce-bb7f3f918511
e70a8e1d-692f-4d29-9248-433d74adeb2f
8b5141c8-6c1c-4efc-8ace-e43eecb6d62d",I33,I33_0,,"Includes:
- [Do-it-yourself improvement, maintenance and repair of own dwelling](urn:icatus:2016:331)
- [Installation, servicing and repair of personal and household goods including ICT equipment](urn:icatus:2016:332)
- [Vehicle maintenance and repairs](urn:icatus:2016:333)

Excludes:
- Decorating, maintaining and repairing of dwellings, personal and household goods of others
- [Other activities related to do-it-yourself decoration, maintenance and repair](urn:icatus:2016:339)
- [Providing paid domestic services](urn:icatus:2016:136)
- [Food and meals management and preparation](urn:icatus:2016:31)
- [Cleaning and maintaining of own dwelling and surroundings](urn:icatus:2016:32)
- Cleaning and maintaining of dwelling and surroundings of others
- [Care and maintenance of textiles and footwear](urn:icatus:2016:34)
- [Household management for own final use](urn:icatus:2016:35)
- [Pet care](urn:icatus:2016:36)
- [Shopping for own household and family members](urn:icatus:2016:37)
- Shopping for other households and non-family members
- [Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for household and family members](urn:icatus:2016:38)
- Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for other households and non-family members
- [Other unpaid domestic services for household and family members](urn:icatus:2016:39)
- Other unpaid domestic services for other households and non-family members
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,fixing or building things,"fixing or building things
fixing things in your home or car
do-it-yourself improvement, maintenance and repair of own dwelling
DIY home repairs
home renovation and repairs
self-maintenance of home
installation, servicing and repair of personal and household goods including ICT equipment
household tech setup and repair
household equipment setup
gadget installation and repair
ICT and appliance servicing
home appliance installation and maintenance
servicing personal electronic devices
vehicle maintenance and repairs
DIY Vehicle Upkeep","Refers to decorating, maintaining and repairing of own dwelling, personal and household goods.

Examples:
- Painted walls of living room
- Decorating own house by painting designs and fixing artistic objects
- Decorating child's bedroom
- Re-wallpapering
- Covered floors with wet clay to maintain them
- Applied clay on walls to maintain them
- Repaired boiler, oil tank, etc.
- Painting, plastering, minor repairs to ceiling, floor, walls, roof; paving of driveway, carpentry work, plumbing, wiring
- Installed my desktop
- Installed washing machine
- Repaired own laptop/note book
- Installed printer
- Installed Playstation/Xbox
- Assembling of household equipment and appliances, cleaning/servicing/repairing of household appliances, furniture and other durable goods
- Installing computers or other devices
- Installing media equipment
- Checked the air of the car tyres (myself/at home)
- Serviced lawn mower (myself)
- Changed oil and filters in car engine
- Replaced broken fan belt
- Cleaning, greasing, other maintenance and repair of cars, motorcycles, bicycles, etc.
",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e848,urn:icatus:2016:331,"0f1deed5-5f40-41f6-a88f-07b04f4ab469
c2017a17-3280-464b-8700-fdc8fa90b611
ac8e6dad-1832-4e14-808b-382be6f78e20
9fcac3dd-7d25-40d0-8638-7419dc48bdf2",I33,I33_0_1,,"Includes:
- Painting, plastering, minor repairs to ceiling, floor, walls, roof; paving of driveway, carpentry work, plumbing, wiring

Excludes:
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"do-it-yourself improvement, maintenance and repair of own dwelling","do-it-yourself improvement, maintenance and repair of own dwelling
DIY home repairs
home renovation and repairs
self-maintenance of home","Refers to do-it-yourself activities to improve, maintain and repair own dwelling.

Examples:
- Painted walls of living room
- Decorating own house by painting designs and fixing artistic objects
- Decorating child's bedroom
- Re-wallpapering
- Covered floors with wet clay to maintain them
- Applied clay on walls to maintain them
- Repaired boiler, oil tank, etc.",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e849,urn:icatus:2016:332,"6233d0d2-ed61-415a-8da2-90212832798e
ba9ee416-f390-4073-b4e4-8d88d89e22ee
34dd9105-ce98-4b56-9cf9-b8c352cf0150
9189b88a-0e44-42aa-8d4b-38b1d6c8718e",I33,I33_0_2,,"Includes:
- Assembling of household equipment and appliances, cleaning/servicing/repairing of household appliances, furniture and other durable goods
- Installing computers or other devices
- Installing media equipment

Excludes:
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"installation, servicing and repair of personal and household goods including ICT equipment","installation, servicing and repair of personal and household goods including ICT equipment
household tech setup and repair
household equipment setup
gadget installation and repair
ICT and appliance servicing
home appliance installation and maintenance
servicing personal electronic devices","Refers to the installing, and repair service of personal and household goods including information and communications technology (ICT) and media equipment.

Examples:
- Installed my desktop
- Installed washing machine
- Repaired own laptop/note book
- Installed printer
- Installed Playstation/Xbox",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e84a,urn:icatus:2016:333,"a42e732a-f04e-4271-9298-a3ac651dbdcb
2bb6b24f-ce7d-4354-bdc5-cc1ee4a409be
640cb83a-dbd6-4157-8b09-f09b754d311f
ede6a27c-5f17-4ad5-99d1-5c1fd56c27e6",I33,I33_0_3,,"Includes:
- Cleaning, greasing, other maintenance and repair of cars, motorcycles, bicycles, etc.

Excludes:
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,vehicle maintenance and repairs,"vehicle maintenance and repairs
DIY Vehicle Upkeep","Refers to do-it yourself activities to maintain and repair vehicles for own household and family members.

Examples:
- Checked the air of the car tyres (myself/at home)
- Serviced lawn mower (myself)
- Changed oil and filters in car engine
- Replaced broken fan belt",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e84b,urn:icatus:2016:34,"12895e61-82fb-4c4d-99d8-1fe5cac5e4a5
866c3976-286e-49bd-87a8-2520294ab6c1
fbc46a13-c5b2-43a3-9685-2679817fb4c3
7126a115-1145-423c-8d2f-f32a5b3544c1",I34,I34_0,,"Includes:
- [Hand/machine-washing](urn:icatus:2016:341)
- [Drying; hanging out, bringing in wash](urn:icatus:2016:342)
- [Ironing/pressing/folding](urn:icatus:2016:343)
- [Mending/repairing and care of clothes and shoes; cleaning and polishing shoes](urn:icatus:2016:344)

Excludes:
- Caring and maintaining of textiles and footwear for other households and non-family members
- [Other activities related to care of textiles and footwear](urn:icatus:2016:349)
- [Providing paid domestic services](urn:icatus:2016:136)
- [Food and meals management and preparation](urn:icatus:2016:31)
- [Cleaning and maintaining of own dwelling and surroundings](urn:icatus:2016:32)
- Cleaning and maintaining dwellings and surroundings of others
- [Do-it-yourself decoration, maintenance and repair](urn:icatus:2016:33)
- [Household management for own final use](urn:icatus:2016:35)
- [Pet care](urn:icatus:2016:36)
- [Shopping for own household and family members](urn:icatus:2016:37)
- Shopping for other households and non-family members
- [Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for household and family members](urn:icatus:2016:38)
- Travelling, moving, transporting or accompanying goods or persons related to unpaid domestic services for other households and non-family members
- [Other unpaid domestic services for household and family members](urn:icatus:2016:39)
- Other unpaid domestic services for other households and non-family members
- [Unpaid direct volunteering for other households](urn:icatus:2016:51)",,localoccupation,True,washing or fixing clothes,"washing or fixing clothes
cleaning or fixing clothes and shoes
drying, hanging out, bringing in wash
laundry drying and handling
hand/machine-washing
washing clothes by hand or machine
ironing, pressing, folding
smoothing out laundry
mending/repairing and care of clothes and shoes, cleaning and polishing shoes
clothes and shoes maintenance
textile repair and maintenance","Refers to caring and maintaining of textiles and footwear for own household and family members.

Examples:
- Hung out laundry
- Put clothes in the dryer machine
- Loaded clothes dryer
- Hand washing, loading and unloading washing machine, sorting wash
- Hand-washing, soaking, rinsing
- Sorting of laundry
- Ironing and pressing
- Tasks connected with ironing and pressing
- Folding and putting things away
- Put laundry in closet/drawer
- Sorting/folding clothes
- Ironed shirt
- Folding sheets and putting them into the cupboard
- Emptied the drying rack
- Mending, repairing clothing and shoes
- Mending, repairing other textiles such as bedsheets, table cloths, curtains, etc.
- Polishing footwear
- Repairing clothes
- Repairing and polishing shoes
- Putting seasonal clothes into storage
- Unspecified making and care for textiles
- Alteration of clothes (including ironing on transfers to t-shirts, dyeing clothing)
- Changed a zipper
- Cleaned boots",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e84c,urn:icatus:2016:341,"d8b14971-81fb-4aa3-8a68-eebf02e1fb36
d1934beb-ecbe-4bce-a7a2-dfc831457809
3ea63c2e-52cd-4cbb-9764-022e7cf5e4dd
fdcc9693-b00e-4743-a1c5-51dc174e7df2",I34,I34_0_1,,"Includes:
- Hand washing, loading and unloading washing machine, sorting wash

Excludes:
- [Drying,hanging out, bringing in wash](urn:icatus:2016:342)
- [Ironing, pressing, folding](urn:icatus:2016:343)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,hand/machine-washing,"hand/machine-washing
washing clothes by hand or machine","Refers to activities related to the cleaning of textiles and clothing for household and family members.

Examples:
- Hand-washing, soaking, rinsing
- Sorting of laundry",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
687671c1ebd2bf665349e84d,urn:icatus:2016:342,"d9d2c605-dd1e-4258-a4ed-85b72b573dad
0482ff61-c3a0-4d5d-9b77-71eb02bc2317
ce9d5ea3-f932-4342-bcf4-d09f92815904
3d8183df-22f8-48cd-8d5b-d2bb0f97e070",I34,I34_0_2,,"Includes:
- Hanging out laundry
- Drying/Spinning
- Bringing in wash

Excludes:
- [Hand/machine-washing](urn:icatus:2016:341)
- [Ironing, pressing, folding](urn:icatus:2016:343)
- [Unpaid volunteer household maintenance, management, construction, renovation and repair](urn:icatus:2016:511)",,localoccupation,True,"drying, hanging out, bringing in wash","drying, hanging out, bringing in wash
laundry drying and handling","Refers to activities to dry textiles and clothing for household and family members.

Examples:
- Hung out laundry
- Put clothes in the dryer machine
- Loaded clothes dryer",BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,BATCH_SPLIT_ERROR,False,False,True
