"OCCUPATIONTYPE","OCCUPATIONID","RELATIONTYPE","SKILLID","SIGNALLINGVALUELABEL","SIGNALLINGVALUE","CREATEDAT","UPDATEDAT"
"escooccupation","68f1da5e90ad734984f80adb","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bc7","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ad3","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bce","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bcb","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ad5","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ae0","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bc6","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bcd","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80adf","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bca","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bc8","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80a9a","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bd0","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ad9","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ad2","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bbf","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80ae4","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80add","optional","68f1da5690ad734984f7e757","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f806f1","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80bfc","essential","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80bfe","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b51","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80c06","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80bff","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80c04","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.579Z","2025-10-17T05:56:41.579Z"
"escooccupation","68f1da5e90ad734984f80c05","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80c02","essential","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80c09","optional","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80bfd","essential","68f1da5690ad734984f7e758","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f803a7","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f808e5","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f803fa","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b30","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80629","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b23","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b22","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b24","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f803ae","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f808e6","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b0d","optional","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80b06","essential","68f1da5690ad734984f7e759","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f8073a","optional","68f1da5690ad734984f7e75a","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5d90ad734984f80199","optional","68f1da5690ad734984f7e75a","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80749","essential","68f1da5690ad734984f7e75a","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80622","essential","68f1da5690ad734984f7e75c","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5d90ad734984f801f3","optional","68f1da5690ad734984f7e75d","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f8031b","optional","68f1da5690ad734984f7e75d","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80afc","essential","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80c18","essential","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80381","optional","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80939","optional","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f806fc","essential","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5e90ad734984f80903","optional","68f1da5690ad734984f7e75e","","","2025-10-17T05:56:41.580Z","2025-10-17T05:56:41.580Z"
"escooccupation","68f1da5d90ad734984f8022d","essential","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f8058a","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f80543","essential","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5d90ad734984f8022b","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5d90ad734984f8022a","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f8051c","essential","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f808d1","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f8057f","essential","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f80511","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f80586","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f8054b","optional","68f1da5690ad734984f7e75f","","","2025-10-17T05:56:41.632Z","2025-10-17T05:56:41.632Z"
"escooccupation","68f1da5e90ad734984f805ff","essential","68f1da5690ad734984f7e760","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f805fb","optional","68f1da5690ad734984f7e760","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80544","essential","68f1da5690ad734984f7e761","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5d90ad734984f801f2","essential","68f1da5690ad734984f7e761","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80547","optional","68f1da5690ad734984f7e761","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f8054a","essential","68f1da5690ad734984f7e761","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f808b7","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f8096c","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"localoccupation","68f1da5e90ad734984f80d7b","","68f1da5690ad734984f7e762","high","0.435","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"localoccupation","68f1da5e90ad734984f80d68","","68f1da5690ad734984f7e762","high","0.435","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f802e5","optional","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80c6e","optional","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80981","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"localoccupation","68f1da5e90ad734984f80d7d","","68f1da5690ad734984f7e762","medium","4","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80895","optional","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f808de","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f804b8","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"localoccupation","68f1da5e90ad734984f80d7c","","68f1da5690ad734984f7e762","low","2","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f8093f","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80968","essential","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f8091a","optional","68f1da5690ad734984f7e762","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f805cc","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80430","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f805ce","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805c9","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805ca","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80337","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80439","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f8045f","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f802e0","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80474","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80462","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803aa","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f8042d","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f802f7","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80327","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803f8","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f805c2","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80408","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f803b4","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f802ed","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80366","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f805d3","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80349","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80437","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8046b","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8042c","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8046d","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f805d1","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f802e3","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f802de","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f803a9","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805cf","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80436","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80469","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80472","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f802f1","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f802db","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80341","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80432","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80335","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5d90ad734984f801eb","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803ca","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803d5","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803c9","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80465","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80433","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f805c7","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80466","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8046a","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8046e","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80547","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80325","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f8043a","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80463","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80461","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f802e7","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80329","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80555","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80460","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f803cb","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80339","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805d4","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f8044e","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80434","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80438","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f805c8","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f805e9","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f8033a","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80407","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f802fc","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80451","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f802dd","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f802f5","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f8042f","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80468","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f805bd","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80336","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80607","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80353","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80475","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f803b8","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f802fe","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8039d","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80344","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80340","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f805cd","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80467","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8045e","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f802eb","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f80358","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8046c","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80334","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
